feature,mean_importance
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MEAN_MEAN,1.0851772402120652e-05
ACTIVE_BB_STATUS_0_sum_sum,1.118446013494978e-05
CLOSED_AMT_CREDIT_SUM_LIMIT_mean,1.1559625850354748e-05
PREV_CCB_MONTHS_BALANCE_MAX_MAX,1.2109662288262157e-05
PREV_AMT_ANNUITY_SUM,1.2490962308064901e-05
POS_SK_DPD_SUM,1.2828546880117031e-05
ACTIVE_CREDIT_TYPE_Microloan,1.2875878117379891e-05
NAME_CONTRACT_STATUS_Canceled,1.3026131025295484e-05
PREV_AMT_GOODS_PRICE_MEAN,1.3164838372814457e-05
ALL_AMT_CREDIT_SUM_LIMIT_sum,1.4377624298700375e-05
REG_CITY_NOT_WORK_CITY,1.4595532750671935e-05
PREV_CCB_AMT_BALANCE_MAX_MAX,1.528254043314803e-05
ACTIVE_BB_MONTHS_BALANCE_mean_mean,1.598900057222519e-05
PREV_INST_AMT_INSTALMENT_MEAN_MEAN,1.6365084569036625e-05
PREV_CCB_AMT_BALANCE_SUM_SUM,1.6768201978889508e-05
CLOSED_DAYS_CREDIT_ENDDATE_mean,1.8704486715304113e-05
ENTRANCES_MEDI,1.9277879756729453e-05
ELEVATORS_MEDI,1.9555758767175747e-05
PREV_CCB_AMT_DRAWINGS_POS_CURRENT_MEAN_MEAN,1.9854241645855808e-05
PREV_INST_DAYS_ENTRY_PAYMENT_MAX_MAX,2.0067296879378028e-05
PREV_INST_NUM_INSTALMENT_NUMBER_COUNT_COUNT,2.0516358775912735e-05
ALL_BB_MONTHS_BALANCE_mean_mean,2.0603090850213057e-05
OBS_30_CNT_SOCIAL_CIRCLE,2.1233368914819196e-05
NAME_CONTRACT_TYPE_Revolving loans,2.2059428321652418e-05
PREV_AMT_APPLICATION_SUM,2.2768017778518335e-05
CLOSED_DAYS_CREDIT_UPDATE_min,2.35558077706699e-05
ACTIVE_AMT_CREDIT_MAX_OVERDUE_sum,2.449960513521976e-05
ACTIVE_AMT_CREDIT_SUM_sum,2.4588708711181794e-05
ACTIVE_DAYS_CREDIT_UPDATE_mean,2.4734377700719178e-05
POS_SK_DPD_DEF_SUM,2.501288627754228e-05
CREDIT_ACTIVE_COUNT_ACTIVE,2.5055151643593732e-05
ALL_DAYS_CREDIT_ENDDATE_min,2.6455698639327173e-05
ACTIVE_AMT_ANNUITY_max,2.7263361919116492e-05
PREV_INST_EARLY_REPAY_LOAN_MAX_MEAN,2.752217134887047e-05
ALL_DAYS_CREDIT_UPDATE_max,2.9504418844283896e-05
PREV_CCB_CNT_DRAWINGS_CURRENT_SUM_SUM,2.991118715445218e-05
NAME_CONTRACT_TYPE_Cash loans,3.063109449461532e-05
ORGANIZATION_CLUSTER,3.1255130123386544e-05
PREV_CCB_CNT_DRAWINGS_POS_CURRENT_MEAN_MEAN,3.170867430553059e-05
PREV_HOUR_APPR_PROCESS_START_MEAN,3.171746549821552e-05
CLOSED_AMT_ANNUITY_mean,3.219406592591678e-05
CLOSED_DAYS_CREDIT_ENDDATE_min,3.3850435900761866e-05
PREV_INST_AMT_PAYMENT_MEAN_MEAN,3.589414240872113e-05
PREV_RATE_DOWN_PAYMENT_MEAN,3.7994574823940755e-05
PREV_AMT_CREDIT_MEAN,3.850003968268734e-05
PREV_CCB_AMT_RECIVABLE_MAX_MAX,3.8939613431421274e-05
PREV_AMT_DOWN_PAYMENT_MEAN,4.0385003294396427e-05
PREV_INST_PAYMENT_DIFF_MAX_MAX,4.400425557362642e-05
ALL_DAYS_ENDDATE_FACT_min,4.4540022538952506e-05
PREV_HOUR_APPR_PROCESS_START_MIN,4.520150276343671e-05
PREV_CCB_AMT_DRAWINGS_POS_CURRENT_SUM_SUM,4.614597295808931e-05
ALL_CREDIT_DAY_OVERDUE_mean,4.8567599265192385e-05
BASEMENTAREA_MEDI,4.882717238878787e-05
ACTIVE_AMT_CREDIT_MAX_OVERDUE_max,5.024367899815196e-05
NONLIVINGAREA_MEDI,5.1164901608657945e-05
LANDAREA_MEDI,5.284191047503217e-05
PREV_AMT_APPLICATION_MAX,5.308533792800496e-05
ACTIVE_AMT_CREDIT_SUM_LIMIT_mean,5.674137998588069e-05
PREV_INST_NUM_INSTALMENT_NUMBER_MAX_MAX,5.747104575068995e-05
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MAX_MAX,5.94700332626541e-05
POS_MONTHS_BALANCE_MEAN,6.072713570457466e-05
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MEAN_MEAN,6.092933491059771e-05
LOAN_HISTORY_TYPE,6.095337952414237e-05
PREV_AMT_ANNUITY_MAX,6.101516910426152e-05
REGION_RATING_CLIENT_W_CITY,6.200451140250251e-05
AMT_CREDIT,6.260630360428454e-05
NAME_CLIENT_TYPE_Refreshed,6.361487936332733e-05
PREV_AMT_DOWN_PAYMENT_MAX,6.73964944146066e-05
PREV_CCB_AMT_DRAWINGS_CURRENT_MEAN_MEAN,7.012403418809044e-05
FLAG_OWN_CAR,7.615561875278232e-05
COMMONAREA_MEDI,7.919694306250946e-05
PREV_AMT_ANNUITY_MEAN,7.947223970237172e-05
PREV_CCB_AMT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,8.29936525774011e-05
PREV_CCB_CNT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,8.712444047103141e-05
